晟功数码专营店,//detail.tmall.com/item.htm?id=607736718879&skuId=4456697778526&standard=1&user_id=319810678&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,21KE升级版多亲QIN2,599.00,293
魅族晓亚专卖店,//detail.tmall.com/item.htm?id=588640043022&skuId=4484886106676&standard=1&user_id=2133951112&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,Meizu/魅族Note9高通骁龙6754800万像素AI双摄,1029.00,806
努比亚官方旗舰店,//detail.tmall.com/item.htm?id=599561201195&skuId=4392995482637&standard=1&user_id=1677335387&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,nubia/努比亚Z20【新品发布】nubia/努比亚Z20年,2999.00,405
努比亚官方旗舰店,//detail.tmall.com/item.htm?id=580952113032&skuId=4438485702199&standard=1&user_id=1677335387&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,nubia/努比亚努比亚X,2399.00,411
百汇瑞成数码专营店,//detail.tmall.com/item.htm?id=601125154741&skuId=4382450890533&user_id=754340113&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,快活狐gp-50全网通4g网络实时监控软件下载,699.00,220
岸越数码专营店,//detail.tmall.com/item.htm?id=587340049817&skuId=3996939345510&standard=1&user_id=872196368&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,Xiaomi/小米小米9SE,1749.00,216
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=602661002260&skuId=4220719393892&standard=1&user_id=2616970884&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,Apple/苹果iPhone11Pro,9999.00,6525
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=560196706618&skuId=3498839093005&standard=1&user_id=2616970884&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,Apple/苹果iPhone8Plus,4449.00,9953
翼天下天翼电信旗舰店,//detail.tmall.com/item.htm?id=602805898198&skuId=4238989476522&standard=1&user_id=751075004&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,HUAWEIHUAWEIP30PRO,4388.00,14000.0
三星官方旗舰店,//detail.tmall.com/item.htm?id=606826111503&skuId=4420229850220&standard=1&user_id=370627083&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,Samsung/三星GalaxyFoldSM-F9000,15998.00,138
三星官方旗舰店,//detail.tmall.com/item.htm?id=600469192419&skuId=4418932714511&standard=1&user_id=370627083&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,Samsung/三星GalaxyNote10SM-N9700骁龙855|超感官全视屏,6299.00,283
翼天下天翼电信旗舰店,//detail.tmall.com/item.htm?id=601158668966&skuId=4495878087139&standard=1&user_id=751075004&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,honor/荣耀荣耀9XPRO,2199.00,9196
华为官方旗舰店,//detail.tmall.com/item.htm?id=579718698456&skuId=4153694555224&standard=1&user_id=2838892713&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,Huawei/华为Mate20Pro7nm旗舰芯片超广角三摄,5099.00,13000.0
华为官方旗舰店,//detail.tmall.com/item.htm?id=596880589421&skuId=4153904397547&standard=1&user_id=2838892713&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,HUAWEInova5i,1799.00,17000.0
vivo官方旗舰店,//detail.tmall.com/item.htm?id=588955671199&skuId=4256855177849&standard=1&user_id=883737303&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,vivoX274800万广角夜景三摄,2498.00,1216
荣耀官方旗舰店,//detail.tmall.com/item.htm?id=578963996425&skuId=4288327720219&standard=1&user_id=1114511827&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,honor/荣耀荣耀magic2,2299.00,836
vivo官方旗舰店,//detail.tmall.com/item.htm?id=601187411082&skuId=4317369265932&standard=1&user_id=883737303&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,vivoiQOOPro,3198.00,1208
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=573941426243&skuId=4207497700260&standard=1&user_id=268451883&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,Xiaomi/小米小米Max36.9英寸巨无霸级全面屏,1199.00,1474
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=605728941503&skuId=4417128995408&standard=1&user_id=268451883&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,Samsung/三星GalaxyM30sSM-M30706000mAh超长续航+15W加速充电,1699.00,455
荣耀官方旗舰店,//detail.tmall.com/item.htm?id=602928471600&skuId=4218220436089&standard=1&user_id=1114511827&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,honor/荣耀荣耀Play3e,699.00,1155
OPPO官方旗舰店,//detail.tmall.com/item.htm?id=594707067027&skuId=4286511999481&standard=1&user_id=901409638&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,OPPOA9x,1599.00,99
中国移动官方旗舰店,//detail.tmall.com/item.htm?id=585974335257&skuId=4487625614924&standard=1&user_id=1776456424&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,honor/荣耀荣耀畅玩8A珍珠全面屏震撼大音量,699.00,1454
中国移动官方旗舰店,//detail.tmall.com/item.htm?id=597982761514&skuId=4487634722319&standard=1&user_id=1776456424&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,honor/荣耀畅玩8,579.00,687
创汇通达数码旗舰店,//detail.tmall.com/item.htm?id=596887991598&skuId=4146437880323&standard=1&user_id=3063905773&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,honor/荣耀畅玩7小巧全面屏通话大音量,418.00,1427
OPPO官方旗舰店,//detail.tmall.com/item.htm?id=610203358553&skuId=4291737585082&standard=1&user_id=901409638&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,OPPOA91千元最轻薄时尚拍照,1999.00,2002
旭翼数码专营店,//detail.tmall.com/item.htm?id=574324534152&skuId=4487781066374&standard=1&user_id=682299517&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,honor/荣耀荣耀10不详,1799.00,132
小辣椒旗舰店,//detail.tmall.com/item.htm?id=599357831503&skuId=4270773845689&user_id=2011807058&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,小辣椒8XPRO,799.00,237
年年盛数码专营店,//detail.tmall.com/item.htm?id=613392485501&skuId=4488661538891&standard=1&user_id=2200645849853&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,nubia/努比亚NX659J,3699.00,792
华飞数码专营店,//detail.tmall.com/item.htm?id=564632151682&skuId=4239308560230&standard=1&user_id=1657780380&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,honor/荣耀荣耀9青春版全屏四摄正反都美,978.00,143
多亲旗舰店,//detail.tmall.com/item.htm?id=608659261789&skuId=4444693242190&user_id=2201255173898&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,多亲Qin2PRO64G,799.00,281
iQOO官方旗舰店,//detail.tmall.com/item.htm?id=613011338138&skuId=4503723063063&user_id=2207440821122&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,iQOOiQOONeo855,2298.00,2308
iQOO官方旗舰店,//detail.tmall.com/item.htm?id=612497216686&skuId=4332803161820&user_id=2207440821122&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,iQOOiQOO3,3998.00,921
天杰数码专营店,//detail.tmall.com/item.htm?id=593977931510&skuId=4273952399641&standard=1&user_id=845231900&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,ZTE/中兴A0700,499.00,264
诺基亚手机官方旗舰店,//detail.tmall.com/item.htm?id=610048096533&skuId=4306411544031&standard=1&user_id=3367335567&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,Nokia/诺基亚2720经典翻盖超大按键4G全网通,649.00,1163
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=558745036029&skuId=3881323784838&standard=1&user_id=263726286&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,Apple/苹果iPhone8,3788.00,6832
卓瓦数码专营店,//detail.tmall.com/item.htm?id=606257189933&skuId=4472833154251&standard=1&user_id=686947088&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,Apple/苹果iPhone7Plus,3868.00,708
中电盈讯数码专营店,//detail.tmall.com/item.htm?id=611762335062&skuId=4306576736615&standard=1&user_id=661871428&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,小辣椒红辣椒9X,799.00,119
小辣椒旗舰店,//detail.tmall.com/item.htm?id=594759708644&skuId=4388100786408&standard=1&user_id=2011807058&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,小辣椒小辣椒8xpro128GB大内存6.2''水滴屏AI双摄,749.00,115
硕王鑫基汇专卖店,//detail.tmall.com/item.htm?id=613137713801&skuId=4314610100168&user_id=2204161616234&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,SAILF/硕王硕王SAILF-R20强劲三摄还原真彩炫酷机身,598.00,922
异维数码专营店,//detail.tmall.com/item.htm?id=610775433199&skuId=4300917777925&standard=1&user_id=1995704611&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,K-Touch/天语LD2,599.00,97
ktouch天语众鑫世纪专卖店,//detail.tmall.com/item.htm?id=596267090461&skuId=4140673924166&standard=1&user_id=2452947959&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,K-Touch/天语I10,659.00,94
科音数码专营店,//detail.tmall.com/item.htm?id=606136290804&skuId=4415062586469&standard=1&user_id=656576287&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,K-Touch/天语X27,729.00,32
米凌数码专营店,//detail.tmall.com/item.htm?id=592698801058&skuId=4256626439300&standard=1&user_id=1959202531&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,创星（手机）XS,538.00,27
朵唯官方旗舰店,//detail.tmall.com/item.htm?id=609822496614&skuId=4288416620899&standard=1&user_id=745667243&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,DOOV/朵唯201906,988.00,64
中电盈讯数码专营店,//detail.tmall.com/item.htm?id=601878324092&skuId=4494306887195&standard=1&user_id=661871428&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,小辣椒红辣椒9E,769.00,953
朵唯官方旗舰店,//detail.tmall.com/item.htm?id=594234276202&skuId=4285500182265&standard=1&user_id=745667243&cat_id=2&is_b=1&rn=f8d63a308e625e29d7849be908cb5adc,DOOV/朵唯D1,649.00,51
